keyword,image_url,house_url,price,bedroom_s_,bathroom_s_,square_feet,status,address
Brooklyn New York NY,https://photos.zillowstatic.com/fp/72936ab1d01218b33da6ee7d0517fbba-p_e.jpg,https://www.zillow.com/homedetails/217-Quentin-Rd-APT-3F-Brooklyn-NY-11223/2073939758_zpid/,"$1,950/mo",1,1,null,Apartment for rent,"217 Quentin Rd APT 3F, Brooklyn, NY 11223"
Brooklyn New York NY,https://photos.zillowstatic.com/fp/e0c7c558b2dc9d32c5157f5d2840e2dd-p_e.jpg,https://www.zillow.com/homedetails/571-E-19th-St-APT-4C-Brooklyn-NY-11226/2089515736_zpid/,"$2,300/mo",1,1,null,Apartment for rent,"571 E 19th St APT 4C, Brooklyn, NY 11226"
Bronx New York NY,https://photos.zillowstatic.com/fp/c194a2a110d3257690d30068c8bdadb1-p_e.jpg,https://www.zillow.com/homedetails/Bronx-NY-10455/2058456268_zpid/,"$2,000/mo",2,1,null,Apartment for rent,"(undisclosed Address), Bronx, NY 10455"
Queens New York NY,https://photos.zillowstatic.com/fp/1bc5461474ecec5c46a2a6a5e7de053f-p_e.jpg,https://www.zillow.com/homedetails/37-20-Astoria-Blvd-S-2-Astoria-NY-11103/2058503241_zpid/,"$3,295/mo",4,1,900,Apartment for rent,"37-20 Astoria Blvd S #2, Astoria, NY 11103"
Queens New York NY,https://photos.zillowstatic.com/fp/86aa7b061d7dbc54da6334387914ff77-p_e.jpg,https://www.zillow.com/homedetails/33-19-69th-St-FLOOR-2-Woodside-NY-11377/2058942677_zpid/,"$4,500/mo",3,1,null,Apartment for rent,"33-19 69th St FLOOR 2, Woodside, NY 11377"
Queens New York NY,https://photos.zillowstatic.com/fp/4298f370ed0867aa048e509fd3ef165f-p_e.jpg,https://www.zillow.com/homedetails/2338-121st-St-FLOOR-2-College-Pt-NY-11356/2062785882_zpid/,"$2,700/mo",3,2,1100,Apartment for rent,"2338 121st St FLOOR 2, College Pt, NY 11356"
Brooklyn New York NY,https://photos.zillowstatic.com/fp/9041814cb947b2a7309996194b043c48-p_e.jpg,https://www.zillow.com/homedetails/679-Knickerbocker-Ave-2F-Brooklyn-NY-11221/2058450339_zpid/,"$3,799/mo",3,2,1000,Apartment for rent,"679 Knickerbocker Ave #2F, Brooklyn, NY 11221"
Manhattan New York NY,https://photos.zillowstatic.com/fp/411e3e4aeb54274f36358b89594358f7-p_e.jpg,https://www.zillow.com/b/232-e-54th-st-new-york-ny-3HkV/,"$5,395+",1,null,null,For Rent,"232 E 54th St, New York, NY"
Bronx New York NY,None,https://www.zillow.com/homedetails/Bronx-NY-10465/2058865654_zpid/,"$1,500/mo",0,1,null,Apartment for rent,"(undisclosed Address), Bronx, NY 10465"
Bronx New York NY,https://photos.zillowstatic.com/fp/09515eb7232b660cf35980985b1d7d64-p_e.jpg,https://www.zillow.com/homedetails/1010-Jerome-Ave-Bronx-NY-10452/2092139813_zpid/,"$1,799/mo",1,1,null,Apartment for rent,"1010 Jerome Ave, Bronx, NY 10452"
Queens New York NY,https://photos.zillowstatic.com/fp/8113007831a44a59d4078aa91ad1e7ae-p_e.jpg,https://www.zillow.com/homedetails/197-09-90th-Ave-Hollis-NY-11423/2058885841_zpid/,"$4,600/mo",5,3,1950,Apartment for rent,"197-09 90th Ave, Hollis, NY 11423"
Brooklyn New York NY,https://photos.zillowstatic.com/fp/680678e0a05205ff64e2f2a3824b0da1-p_e.jpg,https://www.zillow.com/homedetails/2665-Bedford-Ave-47-Brooklyn-NY-11210/2058444017_zpid/,"$1,950/mo",1,1,null,Apartment for rent,"2665 Bedford Ave #47, Brooklyn, NY 11210"
Brooklyn New York NY,https://photos.zillowstatic.com/fp/f53ef62482aabc41e6e704b49a8eadcd-p_e.jpg,https://www.zillow.com/b/123-melrose-st-brooklyn-ny-97bFx8/,"$2,829+",0,null,null,For Rent,"123 Melrose St, Brooklyn, NY"
Bronx New York NY,None,https://www.zillow.com/homedetails/Bronx-NY-10465/29844003_zpid/,"$1,800/mo",1,1,null,Apartment for rent,"(undisclosed Address), Bronx, NY 10465"
Queens New York NY,https://photos.zillowstatic.com/fp/014bf52a94f3b1b765e79435eb363ce2-p_e.jpg,https://www.zillow.com/homedetails/25-51-14th-St-2R-Astoria-NY-11102/2058477777_zpid/,"$3,000/mo",2,1,null,Apartment for rent,"25-51 14th St #2R, Astoria, NY 11102"
Bronx New York NY,https://photos.zillowstatic.com/fp/28e4d30e092ad18cf549d8aa93d5a80e-p_e.jpg,https://www.zillow.com/homedetails/Bronx-NY-10458/2106272991_zpid/,"$2,395/mo",2,1,null,Apartment for rent,"(undisclosed Address), Bronx, NY 10458"
Queens New York NY,https://photos.zillowstatic.com/fp/3c765e9d529d79499791acb56943f9fc-p_e.jpg,https://www.zillow.com/b/8409-35th-ave-jackson-heights-ny-5YHPZ3/,"$2,566+",1,null,null,For Rent,"84-09 35th Ave, Jackson Heights, NY"
Bronx New York NY,https://photos.zillowstatic.com/fp/c101e9afa08e9aba037c7827d0c4e866-p_e.jpg,https://www.zillow.com/homedetails/54-W-174th-St-2H-1-Bronx-NY-10453/2058726534_zpid/,"$1,895/mo",1,1,775,Apartment for rent,"54 W 174th St #2H-1, Bronx, NY 10453"
Queens New York NY,https://photos.zillowstatic.com/fp/ee3699945dbfde2c51b826b44a800716-p_e.jpg,https://www.zillow.com/homedetails/2519-27th-St-APT-2-Astoria-NY-11102/2058495568_zpid/,"$2,995/mo",1,1,650,Apartment for rent,"2519 27th St APT 2, Astoria, NY 11102"
Bronx New York NY,https://photos.zillowstatic.com/fp/88e72cdad0a73c1835637fcbd160939d-p_e.jpg,https://www.zillow.com/homedetails/Bronx-NY-10461/2082125859_zpid/,"$1,750/mo",1,1,null,Apartment for rent,"(undisclosed Address), Bronx, NY 10461"
Manhattan New York NY,https://photos.zillowstatic.com/fp/abecb222222c58c81428747a660ab4e2-p_e.jpg,https://www.zillow.com/b/421-e-13th-st-new-york-ny-24B7/,"$5,600+",1,null,null,For Rent,"433 E 13th St, New York, NY"
Bronx New York NY,https://photos.zillowstatic.com/fp/ace1f40f3fb43a81cb43081e849e63f0-p_e.jpg,https://www.zillow.com/homedetails/Bronx-NY-10466/29834724_zpid/,"$3,150/mo",4,2.5,1560,Apartment for rent,"(undisclosed Address), Bronx, NY 10466"
Bronx New York NY,https://photos.zillowstatic.com/fp/e739228b1b6d48ba68630d0524b8ac26-p_e.jpg,https://www.zillow.com/homedetails/631-Mead-St-FLOOR-2-Bronx-NY-10460/2058935343_zpid/,"$3,188/mo",3,1,null,Townhouse for rent,"631 Mead St FLOOR 2, Bronx, NY 10460"
Brooklyn New York NY,https://photos.zillowstatic.com/fp/0378da333bbc0635fe103775ec4c23d8-p_e.jpg,https://www.zillow.com/homedetails/923-Gates-Ave-4E-Brooklyn-NY-11221/2058450327_zpid/,"$3,699/mo",3,2,1000,Apartment for rent,"923 Gates Ave #4E, Brooklyn, NY 11221"
Bronx New York NY,https://photos.zillowstatic.com/fp/e85048967db9bced0412d73b89d3d153-p_e.jpg,https://www.zillow.com/homedetails/642A-Manida-St-3-Bronx-NY-10474/2058821362_zpid/,"$3,000/mo",3,2,1050,Apartment for rent,"642A Manida St #3, Bronx, NY 10474"
Bronx New York NY,https://photos.zillowstatic.com/fp/a9e1293a118b0ced06c1e2018dfce638-p_e.jpg,https://www.zillow.com/homedetails/Bronx-NY-10461/2067934897_zpid/,"$1,789/mo",1,1,null,Apartment for rent,"(undisclosed Address), Bronx, NY 10461"
Bronx New York NY,https://photos.zillowstatic.com/fp/e5232d9ffb2641e2d359b506d9539726-p_e.jpg,https://www.zillow.com/homedetails/939-Elder-Ave-5-Bronx-NY-10473/2058489424_zpid/,"$3,000/mo",3,1,null,Apartment for rent,"939 Elder Ave #5, Bronx, NY 10473"
Queens New York NY,https://photos.zillowstatic.com/fp/57a85413aa464ceaaf9c433e1d8b6812-p_e.jpg,https://www.zillow.com/homedetails/7140-112th-St-APT-603-Flushing-NY-11375/72649975_zpid/,"$1,995/mo",0,1,600,Apartment for rent,"7140 112th St APT 603, Flushing, NY 11375"
Brooklyn New York NY,https://photos.zillowstatic.com/fp/a7af6a92b91504b58e5071387ff21920-p_e.jpg,https://www.zillow.com/b/472-gates-ave-brooklyn-ny-97cFSk/,"$2,499+",0,null,null,For Rent,"472 Gates Ave, Brooklyn, NY"
Manhattan New York NY,https://photos.zillowstatic.com/fp/f95724b7195ee51bda1083b82ce9525d-p_e.jpg,https://www.zillow.com/homedetails/322-E-79th-St-APT-5A-New-York-NY-10075/2103320887_zpid/,"$2,850/mo",1,1,null,Apartment for rent,"322 E 79th St APT 5A, New York, NY 10075"
Bronx New York NY,https://photos.zillowstatic.com/fp/dd0656d853488e6eee42778074fe1186-p_e.jpg,https://www.zillow.com/homedetails/Bronx-NY-10469/29828194_zpid/,"$2,879/mo",3,2,1200,Apartment for rent,"(undisclosed Address), Bronx, NY 10469"
Bronx New York NY,https://photos.zillowstatic.com/fp/bee269d9c51b7e0c447653e46ce9c1e9-p_e.jpg,https://www.zillow.com/homedetails/Bronx-NY-10461/29817929_zpid/,"$1,800/mo",1,1,null,Apartment for rent,"(undisclosed Address), Bronx, NY 10461"
Brooklyn New York NY,https://photos.zillowstatic.com/fp/476c8aa27b19c9f5caebee14b891f850-p_e.jpg,https://www.zillow.com/homedetails/3215-Clarendon-Rd-3R-Brooklyn-NY-11226/2071209027_zpid/,"$2,500/mo",1,1,null,Apartment for rent,"3215 Clarendon Rd #3R, Brooklyn, NY 11226"
Brooklyn New York NY,https://photos.zillowstatic.com/fp/00371810a554ea01e844f66fb9e844d5-p_e.jpg,https://www.zillow.com/b/615-bay-ridge-ave-brooklyn-ny-4YwX/,"$2,100+",1,null,null,For Rent,"615 Bay Ridge Ave, Brooklyn, NY"
Brooklyn New York NY,https://photos.zillowstatic.com/fp/46df765d793206ac0291e72608788e30-p_e.jpg,https://www.zillow.com/homedetails/105-Winthrop-St-APT-1C-Brooklyn-NY-11225/2113320697_zpid/,"$2,200/mo",1,1,null,Apartment for rent,"105 Winthrop St APT 1C, Brooklyn, NY 11225"
Bronx New York NY,https://photos.zillowstatic.com/fp/e46935ac1331b46afbdb3cc093b68d55-p_e.jpg,https://www.zillow.com/homedetails/Bronx-NY-10465/2058459551_zpid/,"$2,550/mo",3,2,900,Apartment for rent,"(undisclosed Address), Bronx, NY 10465"
Bronx New York NY,https://photos.zillowstatic.com/fp/2a32e482b9030531ac7e20264f67d444-p_e.jpg,https://www.zillow.com/b/1049-boynton-ave-bronx-ny-97Txjs/,"$1,525+",1,null,null,For Rent,"1049 Boynton Ave, Bronx, NY"
Manhattan New York NY,https://photos.zillowstatic.com/fp/80cf13bbd5c99e044a13cba093e9efa0-p_e.jpg,https://www.zillow.com/homedetails/57-W-58th-St-PH-C-New-York-NY-10019/2112273389_zpid/,"$4,000/mo",1,1,null,Apartment for rent,"57 W 58th St PH C, New York, NY 10019"
Manhattan New York NY,https://photos.zillowstatic.com/fp/313fb5d6db6b98e648e6fb5d9cade42e-p_e.jpg,https://www.zillow.com/b/222-w-80th-st-new-york-ny-9hJVqg/,"$13,990+",2,null,null,For Rent,"222 W 80th St, New York, NY"
Queens New York NY,https://photos.zillowstatic.com/fp/7c4ef42006b5194e878ff3ebe9a85690-p_e.jpg,https://www.zillow.com/homedetails/28-34-47th-St-3-Astoria-NY-11103/2058458771_zpid/,"$2,999/mo",2,1,1100,Apartment for rent,"28-34 47th St #3, Astoria, NY 11103"
Bronx New York NY,https://photos.zillowstatic.com/fp/300b96fc5abe69b7257655adc558957f-p_e.jpg,https://www.zillow.com/homedetails/Bronx-NY-10469/68311716_zpid/,"$2,750/mo",3,1.5,1250,Apartment for rent,"(undisclosed Address), Bronx, NY 10469"
Bronx New York NY,https://photos.zillowstatic.com/fp/4899cce7ccbcd03f29ed585304d6ae31-p_e.jpg,https://www.zillow.com/homedetails/311-Stephens-Ave-3-Bronx-NY-10473/2058823512_zpid/,"$2,950/mo",3,2,null,Apartment for rent,"311 Stephens Ave #3, Bronx, NY 10473"
Bronx New York NY,https://photos.zillowstatic.com/fp/64bfac410a050a122852e5613dd49d04-p_e.jpg,https://www.zillow.com/homedetails/2927-Morgan-Ave-6-Bronx-NY-10469/2058489445_zpid/,"$3,000/mo",3,1,null,Apartment for rent,"2927 Morgan Ave #6, Bronx, NY 10469"
Bronx New York NY,https://photos.zillowstatic.com/fp/c01f4e9580301b10e784a7835b478c65-p_e.jpg,https://www.zillow.com/homedetails/Bronx-NY-10458/2095115530_zpid/,"$1,725/mo",1,1,900,Apartment for rent,"(undisclosed Address), Bronx, NY 10458"
Queens New York NY,https://photos.zillowstatic.com/fp/07a259bf16adbee7c3b69da240f82e92-p_e.jpg,https://www.zillow.com/homedetails/28-19-35th-St-1A-Astoria-NY-11103/2058826359_zpid/,"$1,885/mo",0,1,null,Apartment for rent,"28-19 35th St #1A, Astoria, NY 11103"
Brooklyn New York NY,https://photos.zillowstatic.com/fp/1e1c2fc8e86d3c7482ace905c495c18e-p_e.jpg,https://www.zillow.com/homedetails/440-Berriman-St-ROOM-1-Brooklyn-NY-11208/2060207199_zpid/,"$3,100/mo",3,1,1100,Townhouse for rent,"440 Berriman St ROOM 1, Brooklyn, NY 11208"
Brooklyn New York NY,https://photos.zillowstatic.com/fp/e5f49cfa986f2f00049caef4955ca776-p_e.jpg,https://www.zillow.com/homedetails/3103-Foster-Ave-APT-1D-Brooklyn-NY-11210/2058449628_zpid/,"$1,928/mo",1,1,655,Apartment for rent,"3103 Foster Ave APT 1D, Brooklyn, NY 11210"
Brooklyn New York NY,https://photos.zillowstatic.com/fp/295415f1f347d805a880b2f9eee4d51b-p_e.jpg,https://www.zillow.com/homedetails/712-Union-St-1-Brooklyn-NY-11215/2077426141_zpid/,"$6,495/mo",3,2.5,null,Apartment for rent,"712 Union St #1, Brooklyn, NY 11215"
Bronx New York NY,https://photos.zillowstatic.com/fp/826fbba27d4f66279d63df18b3743d47-p_e.jpg,https://www.zillow.com/homedetails/1064-Evergreen-Ave-6-Bronx-NY-10472/2058489358_zpid/,"$2,950/mo",3,1,null,Apartment for rent,"1064 Evergreen Ave #6, Bronx, NY 10472"
Bronx New York NY,https://photos.zillowstatic.com/fp/744a44194e7a33774581647b3adfd72f-p_e.jpg,https://www.zillow.com/homedetails/Bronx-NY-10461/2058864276_zpid/,"$1,750/mo",1,1,750,Apartment for rent,"(undisclosed Address), Bronx, NY 10461"
Manhattan New York NY,https://photos.zillowstatic.com/fp/47e7bf5db5fb76b28ac1eaf86591b5a0-p_e.jpg,https://www.zillow.com/homedetails/15-W-29th-St-2S-New-York-NY-10001/2069115775_zpid/,"$8,500/mo",4,2,null,Apartment for rent,"15 W 29th St #2S, New York, NY 10001"
Manhattan New York NY,https://photos.zillowstatic.com/fp/fc37a3832696c742b66cf2f61db315e7-p_e.jpg,https://www.zillow.com/homedetails/235-E-54th-St-APT-3D-New-York-NY-10022/72524477_zpid/,"$2,700/mo",0,1,null,Apartment for rent,"235 E 54th St APT 3D, New York, NY 10022"
Bronx New York NY,https://photos.zillowstatic.com/fp/2ca9238d9e9b60057815acc10db222a3-p_e.jpg,https://www.zillow.com/b/45-e-mosholu-pkwy-n-bronx-ny-2Zxq/,"$1,819+",1,null,null,For Rent,"45 E Mosholu Pkwy N, Bronx, NY"
Queens New York NY,https://photos.zillowstatic.com/fp/0892de319c44234ee01f8751331f0765-p_e.jpg,https://www.zillow.com/homedetails/10-14-47th-Ave-1-Long-Island-City-NY-11101/2058455876_zpid/,"$3,100/mo",2,1,800,Apartment for rent,"10-14 47th Ave #1, Long Island City, NY 11101"
Bronx New York NY,https://photos.zillowstatic.com/fp/bf0cfab0826a489732884bb1c65ef748-p_e.jpg,https://www.zillow.com/homedetails/1504-Sheridan-Ave-APT-5N-Bronx-NY-10457/2107103452_zpid/,"$2,450/mo",2,1,1000,Apartment for rent,"1504 Sheridan Ave APT 5N, Bronx, NY 10457"
Queens New York NY,https://photos.zillowstatic.com/fp/870fffdd2b4f1ea3ba3b856552a5e2c6-p_e.jpg,https://www.zillow.com/homedetails/36-01-31st-Ave-1-Astoria-NY-11106/2078006327_zpid/,"$3,600/mo",3,2,1277,Apartment for rent,"36-01 31st Ave #1, Astoria, NY 11106"
Manhattan New York NY,https://photos.zillowstatic.com/fp/2c9775a87adc669a093922e4bd765085-p_e.jpg,https://www.zillow.com/homedetails/72-W-108th-St-APT-4A-New-York-NY-10025/2124237769_zpid/,"$3,995/mo",3,1,null,Apartment for rent,"72 W 108th St APT 4A, New York, NY 10025"
Bronx New York NY,https://photos.zillowstatic.com/fp/e3d4273468097291f9cf4cb174783dee-p_e.jpg,https://www.zillow.com/homedetails/1101-Forest-Ave-APT-3-Bronx-NY-10456/2089870507_zpid/,"$3,200/mo",4,1,null,Apartment for rent,"1101 Forest Ave APT 3, Bronx, NY 10456"
Queens New York NY,https://photos.zillowstatic.com/fp/340827d8416f6c2d41cc6fdb80ca0e5a-p_e.jpg,https://www.zillow.com/homedetails/15606-79th-St-Howard-Beach-NY-11414/2114834003_zpid/,"$1,650/mo",1,1,600,Apartment for rent,"15606 79th St, Howard Beach, NY 11414"
Brooklyn New York NY,https://photos.zillowstatic.com/fp/04d541c02552175359b6c2fdd3b9ae1a-p_e.jpg,https://www.zillow.com/homedetails/253-Clarkson-Ave-4-Brooklyn-NY-11226/2081764477_zpid/,"$2,995/mo",3,2,null,Apartment for rent,"253 Clarkson Ave #4, Brooklyn, NY 11226"
Manhattan New York NY,https://photos.zillowstatic.com/fp/985a1cebbd8afc376feaa9e99ddeb132-p_e.jpg,https://www.zillow.com/homedetails/505-W-47th-St-3AS-New-York-NY-10036/2135782846_zpid/,"$3,750/mo",1,1,null,Apartment for rent,"505 W 47th St #3AS, New York, NY 10036"
Brooklyn New York NY,https://photos.zillowstatic.com/fp/6a0a39a9fb03cd4f474701c761d1d810-p_e.jpg,https://www.zillow.com/homedetails/62-E-21st-St-1J-Brooklyn-NY-11226/2058454102_zpid/,"$2,799/mo",1,1,null,Apartment for rent,"62 E 21st St #1J, Brooklyn, NY 11226"
Bronx New York NY,https://photos.zillowstatic.com/fp/ba4078d16438d2778af1f90f365383c3-p_e.jpg,https://www.zillow.com/homedetails/Bronx-NY-10465/2096474587_zpid/,"$2,700/mo",2,1,1250,Apartment for rent,"(undisclosed Address), Bronx, NY 10465"
Queens New York NY,https://photos.zillowstatic.com/fp/8f4930db5b2722c653bf50cb72d92bee-p_e.jpg,https://www.zillow.com/homedetails/235-08-147th-Rd-FLOOR-2-Rosedale-NY-11422/2058998939_zpid/,"$3,000/mo",3,2,null,Apartment for rent,"235-08 147th Rd FLOOR 2, Rosedale, NY 11422"
Queens New York NY,https://photos.zillowstatic.com/fp/431c95af37245cc357cb793f685a8788-p_e.jpg,https://www.zillow.com/b/3620-steinway-st-long-island-city-ny-97ZLhg/,"$3,100+",0,null,null,For Rent,"3620 Steinway St, Long Island City, NY"
Manhattan New York NY,https://photos.zillowstatic.com/fp/0ff137749368fda5e225adca285ce905-p_e.jpg,https://www.zillow.com/homedetails/621-E-6th-St-APT-2-New-York-NY-10009/244774423_zpid/,"$6,199/mo",3,1.5,null,Apartment for rent,"621 E 6th St APT 2, New York, NY 10009"
Bronx New York NY,https://photos.zillowstatic.com/fp/4899cce7ccbcd03f29ed585304d6ae31-p_e.jpg,https://www.zillow.com/homedetails/1944-Gildersleeve-Ave-Bronx-NY-10473/29790434_zpid/,"$2,950/mo",3,2,1200,Apartment for rent,"1944 Gildersleeve Ave, Bronx, NY 10473"
Manhattan New York NY,https://photos.zillowstatic.com/fp/fb2d4b0e7dbe86f7aa19b090a877ed73-p_e.jpg,https://www.zillow.com/homedetails/502-E-73rd-St-APT-4A-New-York-NY-10021/2128992217_zpid/,"$3,250/mo",1,1,null,Apartment for rent,"502 E 73rd St APT 4A, New York, NY 10021"
Queens New York NY,https://photos.zillowstatic.com/fp/f09e48358b8abc1a0537f46fb0c9a576-p_e.jpg,https://www.zillow.com/homedetails/75-34-Metropolitan-Ave-FLOOR-2-Middle-Village-NY-11379/2076853958_zpid/,"$1,800/mo",1,1,550,Apartment for rent,"75-34 Metropolitan Ave FLOOR 2, Middle Village, NY 11379"
Queens New York NY,https://photos.zillowstatic.com/fp/6005ef75951ca50a7f855c30bbb2d836-p_e.jpg,https://www.zillow.com/homedetails/18-10-Astoria-Park-S-3F-Astoria-NY-11102/2058502028_zpid/,"$3,195/mo",2,1,null,Apartment for rent,"18-10 Astoria Park S #3F, Astoria, NY 11102"
Brooklyn New York NY,https://photos.zillowstatic.com/fp/78a6f3c9f73bc8decbe816108e712419-p_e.jpg,https://www.zillow.com/homedetails/232-Meserole-St-APT-23-Brooklyn-NY-11206/2099094928_zpid/,"$3,099/mo",3,1,null,Apartment for rent,"232 Meserole St APT 23, Brooklyn, NY 11206"
Brooklyn New York NY,https://photos.zillowstatic.com/fp/1d7721b9bf475c9903169e6d1386f138-p_e.jpg,https://www.zillow.com/homedetails/102-Clifton-Pl-3A-Brooklyn-NY-11238/64714547_zpid/,"$5,799/mo",3,2,null,Apartment for rent,"102 Clifton Pl #3A, Brooklyn, NY 11238"
Brooklyn New York NY,https://photos.zillowstatic.com/fp/9793ed167fe8701b43e5559dbbad23b9-p_e.jpg,https://www.zillow.com/homedetails/443-Hancock-St-APT-2-Brooklyn-NY-11233/2081425319_zpid/,"$4,595/mo",3,1,1800,Apartment for rent,"443 Hancock St APT 2, Brooklyn, NY 11233"
Queens New York NY,https://photos.zillowstatic.com/fp/fbfa105a4cdb0ffe0217bb1cafea6a69-p_e.jpg,https://www.zillow.com/homedetails/42-28-201st-St-E1-Bayside-NY-11361/2058821642_zpid/,"$2,171/mo",1,1,null,Apartment for rent,"42-28 201st St #E1, Bayside, NY 11361"
Brooklyn New York NY,https://photos.zillowstatic.com/fp/29b75369571286f0f3410d7330a85249-p_e.jpg,https://www.zillow.com/homedetails/1901-Bergen-St-APT-4F-Brooklyn-NY-11233/2099094325_zpid/,"$2,400/mo",3,1,null,Apartment for rent,"1901 Bergen St APT 4F, Brooklyn, NY 11233"
Brooklyn New York NY,https://photos.zillowstatic.com/fp/7d09f163b915d5dd7c0a7ad8e90dba06-p_e.jpg,https://www.zillow.com/b/54-noll-st-brooklyn-ny-B6n64L/,"$3,226+",1,null,null,For Rent,"54 Noll St, Brooklyn, NY"
Queens New York NY,https://photos.zillowstatic.com/fp/1a287ffcce5e2d971691f2e033312f2c-p_e.jpg,https://www.zillow.com/homedetails/7548-Parsons-Blvd-2B-Flushing-NY-11366/245478509_zpid/,"$2,300/mo",2,2,null,Apartment for rent,"7548 Parsons Blvd #2B, Flushing, NY 11366"
Brooklyn New York NY,https://photos.zillowstatic.com/fp/4791c43f88b5446cac21acc9cb8eae3b-p_e.jpg,https://www.zillow.com/homedetails/70-2nd-Pl-APT-4R-Brooklyn-NY-11231/2107610148_zpid/,"$4,200/mo",2,1,900,Apartment for rent,"70 2nd Pl APT 4R, Brooklyn, NY 11231"
Bronx New York NY,https://photos.zillowstatic.com/fp/2b4e2c0788a7eab0db76c92ca40111cc-p_e.jpg,https://www.zillow.com/homedetails/Bronx-NY-10461/2058731952_zpid/,"$2,300/mo",1,1,null,Apartment for rent,"(undisclosed Address), Bronx, NY 10461"
Queens New York NY,https://photos.zillowstatic.com/fp/a059253270e9333b0377bc2591ff63a4-p_e.jpg,https://www.zillow.com/homedetails/72-28-67th-St-1-Ridgewood-NY-11385/2058942623_zpid/,"$2,700/mo",2,1,null,Apartment for rent,"72-28 67th St #1, Ridgewood, NY 11385"
Bronx New York NY,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=40.840293884277344,-73.92475128173828&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=FSa7CHa_1AiQ2PruH7O0twgmYP4=",https://www.zillow.com/homedetails/141-W-169th-St-2-Bronx-NY-10452/2083394498_zpid/,"$3,300/mo",3,2,1250,Apartment for rent,"141 W 169th St #2, Bronx, NY 10452"
Queens New York NY,https://photos.zillowstatic.com/fp/c56c6e35d252052d7ced168e786ea9e5-p_e.jpg,https://www.zillow.com/homedetails/Flushing-NY-11354/2058846730_zpid/,"$2,700/mo",1,1,null,Apartment for rent,"(undisclosed Address), Flushing, NY 11354"
Manhattan New York NY,https://photos.zillowstatic.com/fp/9a02771c70959155e9ddd1f1448ac2db-p_e.jpg,https://www.zillow.com/homedetails/401-W-19th-St-APT-3B-New-York-NY-10011/2058444027_zpid/,"$4,000/mo",2,1,null,Apartment for rent,"401 W 19th St APT 3B, New York, NY 10011"
